term,definition
Object Injection,Object injection deserializes mal objects for RCE. Unserialize. In PHP. Gadget; in DFIR, injection chains (OWASP).
Object Linking and Embedding (OLE),OLE embeds/links docs in Office. ActiveX. In files. Macro; in DFIR, OLE for mal docs (Microsoft).
Object Reuse,Object reuse leaks prior data in buffers. Clear. In memory. Sensitive; in DFIR, reuse in dumps (CNSSI 4009).
Obfuscation,Obfuscation hides code intent. Tools. In mal. Delay RE; in DFIR, deobfus tools (SANS).
Offensive Security,Offensive security tests via pen/red team. Simulate. In assess. Find weak; in DFIR, offensive for sim (OffSec).
Offsite Storage,Offsite storage backs up geo-dispersed. Tape. In DR. Survive; in DFIR, offsite for clean (NIST SP 800-34).
One Time Pad (OTP),OTP is perfect secrecy with random key = msg. Unbreakable. In manual. Secure; in DFIR, OTP rare (NIST).
One-Time Password (OTP),OTP is time/use limited pass. TOTP. In MFA. Replay resist; in DFIR, OTP in auth logs (RFC 6238).
Online Certificate Status Protocol (OCSP),OCSP checks revocations real-time. Stapling. In PKI. Fresh; in DFIR, OCSP for status (RFC 6960).
On-Premises,On-premises hosts locally vs cloud. Control. In data. Secure; in DFIR, on-prem for full access (NIST SP 800-146).
Open Source Intelligence (OSINT),OSINT gathers public info. Social/web. In recon. Free; in DFIR, OSINT for attribution (MITRE T1593).
Open Systems Interconnection (OSI),OSI is 7-layer model for nets. Reference. In design. Standard; in DFIR, OSI for dissect (ISO 7498).
Open Web Application Security Project (OWASP),OWASP provides web sec resources like Top 10. Community. In dev. Guide; in DFIR, OWASP for web vulns (OWASP).
OpenID Connect (OIDC),OIDC is auth layer on OAuth2 for ID. JWT. In SSO. Standard; in DFIR, OIDC tokens in replay (OpenID).
OpenPGP,OpenPGP standardizes email enc/sig. GPG. In privacy. End-end; in DFIR, PGP for encrypted mail (RFC 4880).
OpenSSL,OpenSSL is crypto lib for TLS etc. FOSS. In servers. Vulns; in DFIR, OpenSSL for custom crypto (OpenSSL).
OpenVAS,OpenVAS is open vuln scanner. Fork Nessus. In audits. Free; in DFIR, OpenVAS for scans (Greenbone).
Operating System (OS),OS manages hardware/resources. Kernel. In devices. Secure; in DFIR, OS artifacts (NIST SP 800-123).
Operational Security (OPSEC),OPSEC protects critical info from adversaries. Process. In mil. Minimize; in DFIR, OPSEC for teams (CNSSI 4009).
Operational Technology (OT),OT controls physical devices. PLC. In ICS. Converge; in DFIR, OT forensics (NIST SP 800-82).
Operations Center,Operations center monitors 24/7. NOC/SOC. In orgs. Respond; in DFIR, center for incidents (NIST SP 800-137).
Operations Security (OPSEC),OPSEC denies info to threats. Indicators. In planning. Protect; in DFIR, OPSEC breaches in leaks (DoD).
Operations Technology,Operations tech is hardware/software for industrial. Syn OT. In plants. Secure; in DFIR, tech for control (ENISA).
Optical Character Recognition (OCR),OCR extracts text from images. Tesseract. In forensics. Evidence; in DFIR, OCR for scans (SANS FOR508).
Organization of Petroleum Exporting Countries (OPEC),OPEC influences oil, but in cyber targets energy. Geopol. In ICS. Disrupt; in DFIR, OPEC related attacks (ENISA).
Organizational Unit (OU),OU groups objects in AD for policy. Hierarchical. In domains. Delegate; in DFIR, OU for GPO (Microsoft).
Out of Band (OOB),OOB uses separate channel for auth. SMS. In MFA. Secure; in DFIR, OOB for 2FA (NIST SP 800-63B).
Out-of-Band Authentication,Out-of-band auth verifies via alternate path. Push. In MFA. Channel; in DFIR, OOB in push logs (NIST SP 800-63B).
Outage,Outage is service unavailability. Planned/un. In SLAs. Impact; in DFIR, outage in DoS (NIST SP 800-61).
Outbound Filtering,Outbound filtering blocks exfil. DLP. In proxies. Prevent; in DFIR, filtering for leaks (NIST SP 800-94).
Overflow,Overflow exceeds capacity in buffers/math. Exploitable. In code. Crash; in DFIR, overflow in dumps (OWASP).
Overlay Network,Overlay network virtualizes over underlay. VXLAN. In SDN. Flexible; in DFIR, overlay for tunnels (ENISA).
Ownership,Ownership assigns responsibility for assets. RACI. In governance. Account; in DFIR, ownership for decisions (NIST SP 800-53).
P2P,P2P networks peers directly without central. Torrent. In bots. Resilient; in DFIR, P2P for C2 (ENISA).
PAM,Pluggable Authentication Modules (PAM) stack auth methods. Modular. In Linux. Flexible; in DFIR, PAM for sudo (Linux).
PAM Radius,PAM Radius integrates RADIUS for auth. Remote. In Unix. Central; in DFIR, Radius in PAM logs (FreeRADIUS).
Packet,Packet is formatted data unit in net. Header/payload. In IP. Route; in DFIR, packet capture (RFC 791).
Packet Capture (PCAP),PCAP records traffic for analysis. Wireshark. In tools. Evidence; in DFIR, pcap dissect (Wireshark).
Packet Filter,Packet filter inspects headers for rules. Stateless. In firewalls. Basic; in DFIR, filter for configs (NIST SP 800-41).
Packet Sniffer,Packet sniffer captures/monitors traffic. Promisc. In diag. Eaves; in DFIR, sniffer for net forensics (Wireshark).
Padding Oracle Attack,Padding oracle attack decrypts via error feedback. CBC. In impl. Bleed; in DFIR, oracle in responses (OWASP).
Page File,Page file is disk swap for virtual memory. Hibernation. In Windows. Dump; in DFIR, page for artifacts (SANS FOR508).
Page Table,Page table maps virtual to physical addresses. TLB. In MMU. Protect; in DFIR, tables in kernel (SANS FOR508).
Pairing,Pairing links devices securely like Bluetooth. OOB. In IoT. Auth; in DFIR, pairing for hijack (ENISA).
Palo Alto Networks,Palo Alto provides NGFW with threat prevention. PAN-OS. In perimeters. App ID; in DFIR, Palo logs (Palo Alto).
PAM (Privileged Access Management),PAM controls elevated access. Vault. In admins. Secure; in DFIR, PAM for sessions (CyberArk).
Parallel Processing,Parallel processing splits tasks for speed. Multi-core. In analysis. Fast; in DFIR, parallel for large data (ENISA).
Parameter Tampering,Parameter tampering alters inputs for abuse. Hidden fields. In web. Bypass; in DFIR, tampering in requests (OWASP).
Parent Process,Parent process spawns child. Tree. In OS. Exec; in DFIR, parent in trees for mal (SANS FOR508).
Parked Domain,Parked domain is registered unused for sale. Placeholder. In DNS. Phishing; in DFIR, parked in recon (ENISA).
Partial Evaluation,Partial evaluation specializes code for inputs. Static. In opt. Perform; in DFIR, partial for decomp (ENISA).
Password,Password is secret knowledge factor. Complex. In auth. Policy; in DFIR, password cracks (NIST SP 800-63B).
Password Authenticated Key Exchange (PAKE),PAKE derives keys from pass over insecure. Augmented. In SRP. Secure; in DFIR, PAKE for weak (RFC 2945).
Password Cracking,Password cracking recovers from hashes offline. Dict/brute. In tools. Weak; in DFIR, cracking for creds (SANS).
Password Manager,Password manager generates/stores creds. Vault. In browsers. Unique; in DFIR, manager dumps (ENISA).
Password Policy,Password policy sets rules like length/rotation. Enforced. In AD. Strong; in DFIR, policy violations (NIST SP 800-63B).
Password Spraying,Password spraying tries few passes on many accounts. Low profile. In attacks. Detect; in DFIR, spraying in logs (MITRE T1110.003).
Patch Management, Patch mgmt deploys updates systematically. WSUS. In fleets. Timely; in DFIR, unpatched in entry (NIST SP 800-40).
Path Traversal,Path traversal accesses beyond root with ../. Canonical. In file. Read; in DFIR, traversal in paths (OWASP).
Payment Card Industry Data Security Standard (PCI DSS),PCI DSS secures card data. 12 req. In payments. Compliance; in DFIR, PCI in breaches (PCI SSC).
Peer Certificate,Peer certificate auths in mutual TLS. Chain. In connections. Verify; in DFIR, peer revokes (NIST SP 800-52).
Peer Review,Peer review checks code/config for issues. Collaborative. In dev. Quality; in DFIR, reviews for errors (OWASP SAMM).
Peer-to-Peer (P2P),P2P connects equals without hierarchy. Decentral. In sharing. Resil; in DFIR, P2P for mal spread (ENISA).
Penetration Test (Pen Test),Pen test simulates attacks to find vulns. Scoped. In assess. Realistic; in DFIR, pen reports for gaps (NIST SP 800-115).
Penetration Testing Execution Standard (PTES),PTES standardizes pen phases. Guide. In tests. Consistent; in DFIR, PTES for methodology (PTES).
Performance Monitoring,Performance monitoring tracks metrics like CPU. Agents. In ops. Health; in DFIR, perf for DoS (NIST SP 800-137).
Peripheral Component Interconnect (PCI),PCI bus connects hardware. Express. In mother. Plug; in DFIR, PCI for DMA attacks (ENISA).
Personal Firewall,Personal firewall controls traffic on endpoint. Zone. In laptops. Local; in DFIR, firewall logs (NIST SP 800-41).
Personal Identifiable Information (PII),PII identifies individuals. Protected. In privacy. Mask; in DFIR, PII in leaks (NIST SP 800-122).
Personal Information Management (PIM),PIM organizes contacts/calendar. Sync. In mobile. Leak; in DFIR, PIM for user data (ENISA).
Personal Security Product (PSP),PSP is consumer AV/firewall. Integrated. In home. Basic; in DFIR, PSP logs for incidents (ENISA).
Pharming,Pharming redirects sites via DNS/host file. Poison. In attacks. Transparent; in DFIR, pharming in resolution (ENISA).
Phishing Kit,Phishing kit is toolkit for fake pages. Hosted. In crime. Easy; in DFIR, kit in hosting (ENISA).
Phishing-Pharming Kit,Phishing-pharming kit combines for redirects. Hybrid. In scams. Advanced; in DFIR, kit analysis (ENISA).
Physical Access,Physical access controls entry to facilities. Badges. In sites. Prevent; in DFIR, access logs for insiders (NIST SP 800-53).
Physical Layer,Physical layer (OSI 1) transmits bits. Cables. In media. Signal; in DFIR, physical for taps (NIST SP 800-97).
Physical Protection,Physical protection secures hardware from tamper. Locks. In rooms. Custody; in DFIR, protection for devices (NIST SP 800-53).
Physical Security,Physical security prevents unauthorized physical access. Perimeter. In facilities. Foundation; in DFIR, security for evidence (CNSSI 4009).
Pico Process, Pico process is minimal in microkernel. Tiny. In seL4. Secure; in DFIR, pico for formal (ENISA).
PII,PII is data identifying persons. SSN. In regs. Protect; in DFIR, PII redaction (NIST SP 800-122).
Ping of Death,Ping of death sends oversized ICMP to crash. Frag. In old. Legacy; in DFIR, ping in stacks (ENISA).
Ping Sweep,Ping sweep probes hosts with ICMP. Alive. In recon. Map; in DFIR, sweep in ICMP (Nmap).
Pipeline,Pipeline sequences tasks like CI. Automated. In dev. Flow; in DFIR, pipeline for forensics (ENISA).
Pirate Bay,Pirate Bay is torrent site for P2P. Indexed. In piracy. Mal; in DFIR, Bay for distro (ENISA).
Pivot,Pivot uses compromised to attack others. Jump. In movement. Lateral; in DFIR, pivot points (MITRE T1090).
Platform as a Service (PaaS),PaaS provides runtime/dev tools. Managed. In clouds. Abstract; in DFIR, PaaS for app analysis (NIST SP 800-146).
Platform Security,Platform security protects hardware/firmware. Root trust. In devices. Base; in DFIR, security for attestation (NIST SP 800-193).
Playbook,Playbook is step-by-step guide for IR. Scenario. In teams. Consistent; in DFIR, playbooks for phases (NIST SP 800-61).
Point-to-Point Protocol (PPP),PPP establishes direct connections. Auth. In dialup. Link; in DFIR, PPP for VPN (RFC 1661).
Policy,Policy is high-level rule for security. Mandatory. In mgmt. Guide; in DFIR, policy violations (ISO 27001).
Policy as Code,Policy as Code defines rules in code for automation. OPA. In IaC. Enforce; in DFIR, code for audits (ENISA).
Policy Based Access Control (PBAC),PBAC uses policies for decisions. ABAC like. In IAM. Dynamic; in DFIR, PBAC evals (ENISA).
Policy Decision Point (PDP),PDP evaluates policies for authz. XACML. In arch. Decide; in DFIR, PDP logs (NIST SP 800-162).
Policy Enforcement Point (PEP),PEP applies PDP decisions. Proxy. In gateways. Act; in DFIR, PEP blocks (NIST SP 800-162).
Policy Engine,Policy engine processes rules for decisions. Drools. In IAM. Flexible; in DFIR, engine traces (ENISA).
Polyinstantiation,Polyinstantiation creates multiple versions for levels. Cover. In MLS. Deny inference; in DFIR, poly for leaks (CNSSI 4009).
Polymorphic Code,Polymorphic code mutates to evade sigs. Encryption. In mal. Variant; in DFIR, poly detection (SANS).
Polymorphic Malware,Polymorphic malware changes sig each infect. Self-mod. In viruses. AV beat; in DFIR, behavior over sig (MITRE).
Port,Port is L4 endpoint for services. 16bit. In TCP. Scan; in DFIR, port scans (RFC 793).
Port Knocking,Port knocking sequences packets to open ports. Stealth. In firewalls. Hidden; in DFIR, knocking in logs (ENISA).
Port Scanning,Port scanning probes for listeners. SYN. In recon. Service; in DFIR, scanning in IDS (MITRE T1046).
Portable Document Format (PDF),PDF is doc format with embedded code. JS. In files. Exploit; in DFIR, PDF for mal (Adobe).
Portable Executable (PE),PE is Windows exec format. Headers. In exes. Parse; in DFIR, PE for analysis (Microsoft).
Portable Operating System Interface (POSIX),POSIX standardizes Unix interfaces. Compliant. In OS. Port; in DFIR, POSIX for Unix forensics (IEEE).
Post Office Protocol (POP),POP downloads email to client. Delete server. In legacy. Offline; in DFIR, POP for local (RFC 1939).
Post-Quantum Cryptography (PQC),PQC resists quantum attacks like lattice. NIST. In future. Migrate; in DFIR, PQC for long-term (NIST).
Post-Exploitation,Post-exploitation maintains/gains after initial. Dump etc. In ops. Dwell; in DFIR, post artifacts (MITRE).
PowerShell,PowerShell is scripting for Windows admin. Cmdlets. In tasks. LOLBin; in DFIR, PS for execution (Microsoft).
Pre-Shared Key (PSK),PSK is symmetric key shared prior for auth. Simple. In WPA. Easy; in DFIR, PSK crack (NIST SP 800-48).
Predictive Analytics,Predictive analytics forecasts threats with ML. Proactive. In intel. Anticipate; in DFIR, predictive for hunts (ENISA).
Prescriptive Analytics,Prescrib analytics recommends actions. Opt. In sec. Decide; in DFIR, prescriptive for response (ENISA).
Presence Sensing,Presence sensing detects users via IR. Auto lock. In workspaces. Physical; in DFIR, sensing for access (ENISA).
Pretty Good Privacy (PGP),PGP is email enc standard. Open. In keys. Privacy; in DFIR, PGP for encrypted (RFC 4880).
Prevention,Prevention stops threats before impact. Controls. In defense. Proactive; in DFIR, prevention gaps (NIST SP 800-53).
